LED: 0,steps: 1,intensity: 235
LED: 1,steps: 1,intensity: 229
LED: 2,steps: 1,intensity: 224
LED: 3,steps: 1,intensity: 186
LED: 4,steps: 1,intensity: 130
LED: 5,steps: 1,intensity: 151
LED: 6,steps: 1,intensity: 160
LED: 7,steps: 1,intensity: 208
LED: 8,steps: 1,intensity: 190
LED: 0,steps: 2,intensity: 245
LED: 3,steps: 2,intensity: 176
LED: 4,steps: 2,intensity: 40
LED: 5,steps: 2,intensity: 95
LED: 6,steps: 2,intensity: 103
LED: 7,steps: 2,intensity: 197
LED: 8,steps: 2,intensity: 142
LED: 0,steps: 3,intensity: 255
LED: 1,steps: 2,intensity: 252
LED: 2,steps: 2,intensity: 255
LED: 3,steps: 3,intensity: 203
LED: 4,steps: 3,intensity: 10
LED: 5,steps: 3,intensity: 64
LED: 6,steps: 3,intensity: 63
LED: 8,steps: 3,intensity: 97
LED: 1,steps: 3,intensity: 255
LED: 3,steps: 4,intensity: 240
LED: 5,steps: 4,intensity: 37
LED: 6,steps: 4,intensity: 24
LED: 8,steps: 4,intensity: 41
LED: 3,steps: 5,intensity: 255
LED: 5,steps: 5,intensity: 20
LED: 6,steps: 5,intensity: 10
LED: 7,steps: 3,intensity: 181
LED: 8,steps: 5,intensity: 10
LED: 7,steps: 4,intensity: 163
LED: 7,steps: 5,intensity: 144
LED: 7,steps: 6,intensity: 125
LED: 7,steps: 7,intensity: 106
LED: 7,steps: 8,intensity: 86
LED: 7,steps: 9,intensity: 66
LED: 7,steps: 10,intensity: 47
LED: 7,steps: 11,intensity: 26
LED: 7,steps: 12,intensity: 10
