LED: 0,steps: 1,intensity: 37
LED: 1,steps: 1,intensity: 10
LED: 2,steps: 1,intensity: 10
LED: 3,steps: 1,intensity: 10
LED: 4,steps: 1,intensity: 10
LED: 5,steps: 1,intensity: 10
LED: 6,steps: 1,intensity: 10
LED: 7,steps: 1,intensity: 10
LED: 8,steps: 1,intensity: 10
LED: 0,steps: 2,intensity: 255
LED: 1,steps: 2,intensity: 255
LED: 2,steps: 2,intensity: 255
LED: 3,steps: 2,intensity: 255
LED: 4,steps: 2,intensity: 255
LED: 5,steps: 2,intensity: 255
LED: 6,steps: 2,intensity: 255
LED: 7,steps: 2,intensity: 255
LED: 8,steps: 2,intensity: 255
LED: 0,steps: 3,intensity: 36
LED: 1,steps: 3,intensity: 10
LED: 2,steps: 3,intensity: 10
LED: 3,steps: 3,intensity: 10
LED: 4,steps: 3,intensity: 10
LED: 5,steps: 3,intensity: 10
LED: 6,steps: 3,intensity: 10
LED: 7,steps: 3,intensity: 10
LED: 8,steps: 3,intensity: 10
LED: 0,steps: 4,intensity: 255
LED: 1,steps: 4,intensity: 255
LED: 2,steps: 4,intensity: 255
LED: 3,steps: 4,intensity: 255
LED: 4,steps: 4,intensity: 255
LED: 5,steps: 4,intensity: 255
LED: 6,steps: 4,intensity: 255
LED: 7,steps: 4,intensity: 255
LED: 8,steps: 4,intensity: 255
LED: 0,steps: 5,intensity: 39
LED: 1,steps: 5,intensity: 10
LED: 2,steps: 5,intensity: 10
LED: 3,steps: 5,intensity: 10
LED: 4,steps: 5,intensity: 10
LED: 5,steps: 5,intensity: 10
LED: 6,steps: 5,intensity: 10
LED: 7,steps: 5,intensity: 10
LED: 8,steps: 5,intensity: 10
LED: 0,steps: 6,intensity: 255
LED: 1,steps: 6,intensity: 255
LED: 2,steps: 6,intensity: 255
LED: 3,steps: 6,intensity: 255
LED: 4,steps: 6,intensity: 255
LED: 5,steps: 6,intensity: 255
LED: 6,steps: 6,intensity: 255
LED: 7,steps: 6,intensity: 255
LED: 8,steps: 6,intensity: 255
LED: 0,steps: 7,intensity: 35
LED: 1,steps: 7,intensity: 10
LED: 2,steps: 7,intensity: 10
LED: 3,steps: 7,intensity: 10
LED: 4,steps: 7,intensity: 10
LED: 5,steps: 7,intensity: 10
LED: 6,steps: 7,intensity: 10
LED: 7,steps: 7,intensity: 10
LED: 8,steps: 7,intensity: 10
LED: 0,steps: 8,intensity: 255
LED: 1,steps: 8,intensity: 255
LED: 2,steps: 8,intensity: 255
LED: 3,steps: 8,intensity: 255
LED: 4,steps: 8,intensity: 255
LED: 5,steps: 8,intensity: 255
LED: 6,steps: 8,intensity: 255
LED: 7,steps: 8,intensity: 255
LED: 8,steps: 8,intensity: 255
LED: 0,steps: 9,intensity: 36
LED: 1,steps: 9,intensity: 10
LED: 2,steps: 9,intensity: 10
LED: 3,steps: 9,intensity: 10
LED: 4,steps: 9,intensity: 10
LED: 5,steps: 9,intensity: 10
LED: 6,steps: 9,intensity: 10
LED: 7,steps: 9,intensity: 10
LED: 8,steps: 9,intensity: 10
LED: 0,steps: 10,intensity: 255
LED: 1,steps: 10,intensity: 255
LED: 2,steps: 10,intensity: 255
LED: 3,steps: 10,intensity: 255
LED: 4,steps: 10,intensity: 255
LED: 5,steps: 10,intensity: 255
LED: 6,steps: 10,intensity: 255
LED: 7,steps: 10,intensity: 255
LED: 8,steps: 10,intensity: 255
LED: 0,steps: 11,intensity: 45
LED: 1,steps: 11,intensity: 10
LED: 2,steps: 11,intensity: 10
LED: 3,steps: 11,intensity: 10
LED: 4,steps: 11,intensity: 10
LED: 5,steps: 11,intensity: 10
LED: 6,steps: 11,intensity: 10
LED: 7,steps: 11,intensity: 10
LED: 8,steps: 11,intensity: 10
LED: 0,steps: 12,intensity: 255
LED: 1,steps: 12,intensity: 255
LED: 2,steps: 12,intensity: 255
LED: 3,steps: 12,intensity: 255
LED: 4,steps: 12,intensity: 255
LED: 5,steps: 12,intensity: 255
LED: 6,steps: 12,intensity: 255
LED: 7,steps: 12,intensity: 255
LED: 8,steps: 12,intensity: 255
LED: 0,steps: 13,intensity: 47
LED: 1,steps: 13,intensity: 10
LED: 2,steps: 13,intensity: 10
LED: 3,steps: 13,intensity: 10
LED: 4,steps: 13,intensity: 10
LED: 5,steps: 13,intensity: 10
LED: 6,steps: 13,intensity: 10
LED: 7,steps: 13,intensity: 10
LED: 8,steps: 13,intensity: 10
LED: 0,steps: 14,intensity: 255
LED: 1,steps: 14,intensity: 255
LED: 2,steps: 14,intensity: 255
LED: 3,steps: 14,intensity: 255
LED: 4,steps: 14,intensity: 255
LED: 5,steps: 14,intensity: 255
LED: 6,steps: 14,intensity: 255
LED: 7,steps: 14,intensity: 255
LED: 8,steps: 14,intensity: 255
LED: 0,steps: 15,intensity: 39
LED: 1,steps: 15,intensity: 10
LED: 2,steps: 15,intensity: 10
LED: 3,steps: 15,intensity: 10
LED: 4,steps: 15,intensity: 10
LED: 5,steps: 15,intensity: 10
LED: 6,steps: 15,intensity: 10
LED: 7,steps: 15,intensity: 10
LED: 8,steps: 15,intensity: 10
LED: 0,steps: 16,intensity: 255
LED: 1,steps: 16,intensity: 255
LED: 2,steps: 16,intensity: 255
LED: 3,steps: 16,intensity: 255
LED: 4,steps: 16,intensity: 255
LED: 5,steps: 16,intensity: 255
LED: 6,steps: 16,intensity: 255
LED: 7,steps: 16,intensity: 255
LED: 8,steps: 16,intensity: 255
LED: 0,steps: 17,intensity: 34
LED: 1,steps: 17,intensity: 10
LED: 2,steps: 17,intensity: 10
LED: 3,steps: 17,intensity: 10
LED: 4,steps: 17,intensity: 10
LED: 5,steps: 17,intensity: 10
LED: 6,steps: 17,intensity: 10
LED: 7,steps: 17,intensity: 10
LED: 8,steps: 17,intensity: 10
LED: 0,steps: 18,intensity: 255
LED: 1,steps: 18,intensity: 255
LED: 2,steps: 18,intensity: 255
LED: 3,steps: 18,intensity: 255
LED: 4,steps: 18,intensity: 255
LED: 5,steps: 18,intensity: 255
LED: 6,steps: 18,intensity: 255
LED: 7,steps: 18,intensity: 255
LED: 8,steps: 18,intensity: 255
LED: 0,steps: 19,intensity: 32
LED: 1,steps: 19,intensity: 10
LED: 2,steps: 19,intensity: 10
LED: 3,steps: 19,intensity: 10
LED: 4,steps: 19,intensity: 10
LED: 5,steps: 19,intensity: 10
LED: 6,steps: 19,intensity: 10
LED: 7,steps: 19,intensity: 10
LED: 8,steps: 19,intensity: 10
LED: 0,steps: 20,intensity: 255
LED: 1,steps: 20,intensity: 255
LED: 2,steps: 20,intensity: 255
LED: 3,steps: 20,intensity: 255
LED: 4,steps: 20,intensity: 255
LED: 5,steps: 20,intensity: 255
LED: 6,steps: 20,intensity: 255
LED: 7,steps: 20,intensity: 255
LED: 8,steps: 20,intensity: 255
LED: 0,steps: 21,intensity: 36
LED: 1,steps: 21,intensity: 10
LED: 2,steps: 21,intensity: 10
LED: 3,steps: 21,intensity: 10
LED: 4,steps: 21,intensity: 10
LED: 5,steps: 21,intensity: 10
LED: 6,steps: 21,intensity: 10
LED: 7,steps: 21,intensity: 10
LED: 8,steps: 21,intensity: 10
LED: 0,steps: 22,intensity: 255
LED: 1,steps: 22,intensity: 255
LED: 2,steps: 22,intensity: 255
LED: 3,steps: 22,intensity: 255
LED: 4,steps: 22,intensity: 255
LED: 5,steps: 22,intensity: 255
LED: 6,steps: 22,intensity: 255
LED: 7,steps: 22,intensity: 255
LED: 8,steps: 22,intensity: 255
LED: 0,steps: 23,intensity: 46
LED: 1,steps: 23,intensity: 10
LED: 2,steps: 23,intensity: 10
LED: 3,steps: 23,intensity: 10
LED: 4,steps: 23,intensity: 10
LED: 5,steps: 23,intensity: 10
LED: 6,steps: 23,intensity: 10
LED: 7,steps: 23,intensity: 10
LED: 8,steps: 23,intensity: 10
LED: 0,steps: 24,intensity: 255
LED: 1,steps: 24,intensity: 255
LED: 2,steps: 24,intensity: 255
LED: 3,steps: 24,intensity: 255
LED: 4,steps: 24,intensity: 255
LED: 5,steps: 24,intensity: 255
LED: 6,steps: 24,intensity: 255
LED: 7,steps: 24,intensity: 255
