2.784829729729729661e+04,1.148113513513513499e+04,5.348108108108108354e+02,1.102945945945946050e+03,8.521621621621621898e+02,1.755405405405405418e+03,1.252000000000000000e+03,1.112324324324324380e+03
3.615457142857143026e+03,4.152894285714285797e+04,1.192508571428571486e+04,8.774571428571429124e+02,9.582285714285713993e+02,1.624714285714285779e+03,1.310514285714285734e+03,2.992742857142857247e+03
8.291142857142857565e+02,9.645028571428571013e+03,3.716748571428571449e+04,7.995085714285713948e+03,1.937371428571428623e+03,9.185142857142857338e+02,1.815657142857142844e+03,2.677371428571428623e+03
4.471470588235293917e+02,6.446470588235293917e+02,5.882941176470587834e+02,7.736235294117646845e+03,2.896173529411764684e+04,1.061958823529411711e+04,2.148558823529411711e+03,1.105970588235294144e+03
1.344257142857142753e+03,1.343057142857142935e+03,2.459599999999999909e+03,1.235851428571428551e+04,2.304688571428571595e+04,2.148448571428571449e+04,1.622000000000000000e+04,1.277422857142857174e+04
3.173611111111110858e+02,2.234722222222222285e+02,6.343888888888889142e+02,2.364166666666666572e+02,2.191583333333333485e+03,1.876505555555555475e+04,5.080666666666666970e+03,4.595555555555555429e+02
2.376764705882353155e+03,1.039794117647058783e+03,2.427735294117646845e+03,3.340323529411764866e+03,2.380117647058823422e+03,3.397491176470588107e+04,4.183132352941176214e+04,3.426000000000000000e+03
2.657486486486486683e+03,3.999675675675675848e+03,4.976432432432432506e+03,2.238000000000000000e+03,3.318486486486486683e+03,1.067764864864864830e+04,4.205029729729730025e+04,3.159802702702702663e+04
