LED: 0,steps: 1,intensity: 255
LED: 1,steps: 1,intensity: 255
LED: 2,steps: 1,intensity: 255
LED: 3,steps: 1,intensity: 255
LED: 4,steps: 1,intensity: 254
LED: 5,steps: 1,intensity: 254
LED: 6,steps: 1,intensity: 255
LED: 7,steps: 1,intensity: 255
LED: 8,steps: 1,intensity: 255
LED: 0,steps: 2,intensity: 255
LED: 1,steps: 2,intensity: 255
LED: 2,steps: 2,intensity: 255
LED: 3,steps: 2,intensity: 255
LED: 4,steps: 2,intensity: 253
LED: 5,steps: 2,intensity: 253
LED: 6,steps: 2,intensity: 255
LED: 7,steps: 2,intensity: 255
LED: 8,steps: 2,intensity: 255
LED: 0,steps: 3,intensity: 255
LED: 1,steps: 3,intensity: 255
LED: 2,steps: 3,intensity: 255
LED: 3,steps: 3,intensity: 255
LED: 4,steps: 3,intensity: 252
LED: 5,steps: 3,intensity: 252
LED: 6,steps: 3,intensity: 255
LED: 7,steps: 3,intensity: 255
LED: 8,steps: 3,intensity: 255
LED: 0,steps: 4,intensity: 255
LED: 1,steps: 4,intensity: 255
LED: 2,steps: 4,intensity: 255
LED: 3,steps: 4,intensity: 255
LED: 4,steps: 4,intensity: 251
LED: 5,steps: 4,intensity: 251
LED: 6,steps: 4,intensity: 255
LED: 7,steps: 4,intensity: 255
LED: 8,steps: 4,intensity: 255
LED: 0,steps: 5,intensity: 255
LED: 1,steps: 5,intensity: 255
LED: 2,steps: 5,intensity: 255
LED: 3,steps: 5,intensity: 255
LED: 4,steps: 5,intensity: 250
LED: 5,steps: 5,intensity: 250
LED: 6,steps: 5,intensity: 255
LED: 7,steps: 5,intensity: 255
LED: 8,steps: 5,intensity: 255
LED: 0,steps: 6,intensity: 255
LED: 1,steps: 6,intensity: 255
LED: 2,steps: 6,intensity: 255
LED: 3,steps: 6,intensity: 255
LED: 4,steps: 6,intensity: 249
LED: 5,steps: 6,intensity: 249
LED: 6,steps: 6,intensity: 255
LED: 7,steps: 6,intensity: 255
LED: 8,steps: 6,intensity: 255
LED: 0,steps: 7,intensity: 255
LED: 1,steps: 7,intensity: 255
LED: 2,steps: 7,intensity: 255
LED: 3,steps: 7,intensity: 255
LED: 4,steps: 7,intensity: 248
LED: 5,steps: 7,intensity: 248
LED: 6,steps: 7,intensity: 255
LED: 7,steps: 7,intensity: 255
LED: 8,steps: 7,intensity: 255
LED: 0,steps: 8,intensity: 255
LED: 1,steps: 8,intensity: 255
LED: 2,steps: 8,intensity: 255
LED: 3,steps: 8,intensity: 255
LED: 4,steps: 8,intensity: 247
LED: 5,steps: 8,intensity: 248
LED: 6,steps: 8,intensity: 255
LED: 7,steps: 8,intensity: 255
LED: 8,steps: 8,intensity: 255
LED: 0,steps: 9,intensity: 255
LED: 1,steps: 9,intensity: 255
LED: 2,steps: 9,intensity: 255
LED: 3,steps: 9,intensity: 255
LED: 4,steps: 9,intensity: 246
LED: 5,steps: 9,intensity: 247
LED: 6,steps: 9,intensity: 255
LED: 7,steps: 9,intensity: 255
LED: 8,steps: 9,intensity: 255
LED: 0,steps: 10,intensity: 255
LED: 1,steps: 10,intensity: 255
LED: 2,steps: 10,intensity: 255
LED: 3,steps: 10,intensity: 255
LED: 4,steps: 10,intensity: 245
LED: 5,steps: 10,intensity: 247
