LED: 5,steps: 21,intensity: 116
LED: 6,steps: 21,intensity: 119
LED: 7,steps: 21,intensity: 214
LED: 8,steps: 21,intensity: 147
LED: 1,steps: 12,intensity: 252
LED: 2,steps: 15,intensity: 255
LED: 4,steps: 22,intensity: 39
LED: 5,steps: 22,intensity: 112
LED: 6,steps: 22,intensity: 114
LED: 7,steps: 22,intensity: 213
LED: 8,steps: 22,intensity: 142
LED: 1,steps: 13,intensity: 253
LED: 3,steps: 16,intensity: 207
LED: 4,steps: 23,intensity: 31
LED: 5,steps: 23,intensity: 108
LED: 6,steps: 23,intensity: 109
LED: 7,steps: 23,intensity: 212
LED: 8,steps: 23,intensity: 137
LED: 1,steps: 14,intensity: 255
LED: 3,steps: 17,intensity: 208
LED: 4,steps: 24,intensity: 23
LED: 5,steps: 24,intensity: 104
LED: 6,steps: 24,intensity: 104
LED: 7,steps: 24,intensity: 211
LED: 8,steps: 24,intensity: 132
LED: 3,steps: 18,intensity: 210
LED: 4,steps: 25,intensity: 15
LED: 5,steps: 25,intensity: 100
LED: 6,steps: 25,intensity: 99
LED: 7,steps: 25,intensity: 210
LED: 8,steps: 25,intensity: 127
LED: 3,steps: 19,intensity: 212
LED: 4,steps: 26,intensity: 10
LED: 5,steps: 26,intensity: 96
LED: 6,steps: 26,intensity: 95
LED: 7,steps: 26,intensity: 209
LED: 8,steps: 26,intensity: 122
LED: 3,steps: 20,intensity: 214
LED: 5,steps: 27,intensity: 93
LED: 6,steps: 27,intensity: 91
LED: 7,steps: 27,intensity: 208
LED: 8,steps: 27,intensity: 117
LED: 3,steps: 21,intensity: 216
LED: 5,steps: 28,intensity: 90
LED: 6,steps: 28,intensity: 87
LED: 7,steps: 28,intensity: 207
LED: 8,steps: 28,intensity: 112
LED: 3,steps: 22,intensity: 219
LED: 5,steps: 29,intensity: 87
LED: 6,steps: 29,intensity: 83
LED: 7,steps: 29,intensity: 206
LED: 8,steps: 29,intensity: 107
LED: 3,steps: 23,intensity: 222
LED: 5,steps: 30,intensity: 84
LED: 6,steps: 30,intensity: 79
LED: 7,steps: 30,intensity: 205
LED: 8,steps: 30,intensity: 102
LED: 3,steps: 24,intensity: 225
LED: 5,steps: 31,intensity: 81
LED: 6,steps: 31,intensity: 75
LED: 7,steps: 31,intensity: 204
LED: 8,steps: 31,intensity: 97
LED: 3,steps: 25,intensity: 228
LED: 5,steps: 32,intensity: 78
LED: 6,steps: 32,intensity: 71
LED: 7,steps: 32,intensity: 203
LED: 8,steps: 32,intensity: 92
LED: 3,steps: 26,intensity: 231
LED: 5,steps: 33,intensity: 75
LED: 6,steps: 33,intensity: 67
LED: 7,steps: 33,intensity: 202
LED: 8,steps: 33,intensity: 87
LED: 3,steps: 27,intensity: 234
LED: 5,steps: 34,intensity: 72
LED: 6,steps: 34,intensity: 63
LED: 7,steps: 34,intensity: 201
LED: 8,steps: 34,intensity: 82
LED: 3,steps: 28,intensity: 237
LED: 5,steps: 35,intensity: 70
LED: 6,steps: 35,intensity: 59
LED: 7,steps: 35,intensity: 200
LED: 8,steps: 35,intensity: 77
LED: 3,steps: 29,intensity: 240
LED: 5,steps: 36,intensity: 68
LED: 6,steps: 36,intensity: 55
LED: 7,steps: 36,intensity: 199
LED: 8,steps: 36,intensity: 72
LED: 3,steps: 30,intensity: 243
LED: 5,steps: 37,intensity: 66
LED: 6,steps: 37,intensity: 51
LED: 7,steps: 37,intensity: 198
LED: 8,steps: 37,intensity: 67
LED: 3,steps: 31,intensity: 247
LED: 5,steps: 38,intensity: 64
LED: 6,steps: 38,intensity: 47
LED: 7,steps: 38,intensity: 197
LED: 8,steps: 38,intensity: 62
LED: 3,steps: 32,intensity: 251
LED: 5,steps: 39,intensity: 62
LED: 6,steps: 39,intensity: 43
LED: 7,steps: 39,intensity: 196
LED: 8,steps: 39,intensity: 57
LED: 3,steps: 33,intensity: 255
LED: 5,steps: 40,intensity: 60
LED: 6,steps: 40,intensity: 39
LED: 7,steps: 40,intensity: 194
LED: 8,steps: 40,intensity: 52
LED: 5,steps: 41,intensity: 58
LED: 6,steps: 41,intensity: 35
LED: 7,steps: 41,intensity: 192
LED: 8,steps: 41,intensity: 47
LED: 5,steps: 42,intensity: 56
LED: 6,steps: 42,intensity: 31
LED: 7,steps: 42,intensity: 190
LED: 8,steps: 42,intensity: 42
LED: 5,steps: 43,intensity: 54
LED: 6,steps: 43,intensity: 27
LED: 7,steps: 43,intensity: 188
LED: 8,steps: 43,intensity: 37
LED: 5,steps: 44,intensity: 52
LED: 6,steps: 44,intensity: 23
LED: 7,steps: 44,intensity: 186
LED: 8,steps: 44,intensity: 32
LED: 5,steps: 45,intensity: 51
LED: 6,steps: 45,intensity: 19
LED: 7,steps: 45,intensity: 184
LED: 8,steps: 45,intensity: 27
LED: 5,steps: 46,intensity: 50
LED: 6,steps: 46,intensity: 15
LED: 7,steps: 46,intensity: 182
LED: 8,steps: 46,intensity: 22
LED: 5,steps: 47,intensity: 49
LED: 6,steps: 47,intensity: 11
LED: 7,steps: 47,intensity: 180
LED: 8,steps: 47,intensity: 17
LED: 5,steps: 48,intensity: 48
LED: 6,steps: 48,intensity: 10
LED: 7,steps: 48,intensity: 178
LED: 8,steps: 48,intensity: 12
LED: 5,steps: 49,intensity: 47
LED: 7,steps: 49,intensity: 176
LED: 8,steps: 49,intensity: 10
LED: 5,steps: 50,intensity: 46
LED: 7,steps: 50,intensity: 174
LED: 5,steps: 51,intensity: 45
LED: 7,steps: 51,intensity: 172
LED: 5,steps: 52,intensity: 44
LED: 7,steps: 52,intensity: 170
LED: 5,steps: 53,intensity: 43
LED: 7,steps: 53,intensity: 168
LED: 5,steps: 54,intensity: 42
LED: 7,steps: 54,intensity: 166
LED: 5,steps: 55,intensity: 41
LED: 7,steps: 55,intensity: 164
LED: 5,steps: 56,intensity: 40
LED: 7,steps: 56,intensity: 162
LED: 5,steps: 57,intensity: 39
LED: 7,steps: 57,intensity: 160
LED: 5,steps: 58,intensity: 38
LED: 7,steps: 58,intensity: 158
LED: 5,steps: 59,intensity: 37
LED: 7,steps: 59,intensity: 156
LED: 5,steps: 60,intensity: 36
LED: 7,steps: 60,intensity: 154
LED: 5,steps: 61,intensity: 35
LED: 7,steps: 61,intensity: 152
LED: 5,steps: 62,intensity: 34
LED: 7,steps: 62,intensity: 150
LED: 5,steps: 63,intensity: 33
LED: 7,steps: 63,intensity: 149
LED: 5,steps: 64,intensity: 32
LED: 7,steps: 64,intensity: 148
LED: 7,steps: 65,intensity: 147
LED: 7,steps: 66,intensity: 146
LED: 5,steps: 65,intensity: 31
LED: 7,steps: 67,intensity: 145
LED: 7,steps: 68,intensity: 144
LED: 7,steps: 69,intensity: 143
LED: 7,steps: 70,intensity: 142
LED: 7,steps: 71,intensity: 141
LED: 7,steps: 72,intensity: 140
LED: 5,steps: 66,intensity: 30
LED: 7,steps: 73,intensity: 139
LED: 5,steps: 67,intensity: 29
LED: 7,steps: 74,intensity: 137
LED: 7,steps: 75,intensity: 135
LED: 5,steps: 68,intensity: 28
LED: 7,steps: 76,intensity: 133
LED: 7,steps: 77,intensity: 131
LED: 7,steps: 78,intensity: 129
LED: 7,steps: 79,intensity: 127
LED: 7,steps: 80,intensity: 125
LED: 7,steps: 81,intensity: 123
LED: 7,steps: 82,intensity: 122
LED: 7,steps: 83,intensity: 120
LED: 7,steps: 84,intensity: 119
LED: 7,steps: 85,intensity: 117
LED: 7,steps: 86,intensity: 115
LED: 7,steps: 87,intensity: 113
LED: 7,steps: 88,intensity: 111
LED: 7,steps: 89,intensity: 109
LED: 7,steps: 90,intensity: 107
LED: 7,steps: 91,intensity: 105
LED: 7,steps: 92,intensity: 103
LED: 7,steps: 93,intensity: 101
LED: 7,steps: 94,intensity: 99
LED: 7,steps: 95,intensity: 97
LED: 7,steps: 96,intensity: 95
LED: 7,steps: 97,intensity: 93
LED: 7,steps: 98,intensity: 91
LED: 7,steps: 99,intensity: 89
LED: 7,steps: 100,intensity: 87
LED: 7,steps: 101,intensity: 85
LED: 7,steps: 102,intensity: 83
LED: 7,steps: 103,intensity: 81
LED: 7,steps: 104,intensity: 79
LED: 7,steps: 105,intensity: 77
LED: 7,steps: 106,intensity: 75
LED: 7,steps: 107,intensity: 73
LED: 7,steps: 108,intensity: 71
LED: 7,steps: 109,intensity: 69
LED: 7,steps: 110,intensity: 67
LED: 7,steps: 111,intensity: 65
LED: 7,steps: 112,intensity: 63
LED: 7,steps: 113,intensity: 61
LED: 7,steps: 114,intensity: 59
LED: 7,steps: 115,intensity: 57
LED: 7,steps: 116,intensity: 55
LED: 7,steps: 117,intensity: 54
LED: 7,steps: 118,intensity: 52
LED: 7,steps: 119,intensity: 50
LED: 7,steps: 120,intensity: 48
LED: 7,steps: 121,intensity: 46
LED: 7,steps: 122,intensity: 44
LED: 7,steps: 123,intensity: 42
LED: 7,steps: 124,intensity: 40
LED: 7,steps: 125,intensity: 38
LED: 7,steps: 126,intensity: 36
LED: 7,steps: 127,intensity: 35
LED: 7,steps: 128,intensity: 33
LED: 7,steps: 129,intensity: 31
LED: 7,steps: 130,intensity: 29
LED: 7,steps: 131,intensity: 27
LED: 7,steps: 132,intensity: 26
LED: 7,steps: 133,intensity: 24
LED: 7,steps: 134,intensity: 22
LED: 7,steps: 135,intensity: 20
LED: 7,steps: 136,intensity: 19
LED: 7,steps: 137,intensity: 17
LED: 7,steps: 138,intensity: 15
LED: 7,steps: 139,intensity: 13
LED: 7,steps: 140,intensity: 11
LED: 7,steps: 141,intensity: 10
